osm_id,osm_highway,osm_name,osm_access,osm_bicycle,osm_oneway,osm_oneway_bicycle,osm_maxspeed,osm_lanes,osm_lanes_forward,osm_lanes_backward,osm_cycleway,osm_cycleway_left,osm_cycleway_left_buffer,osm_cycleway_left_oneway,osm_cycleway_left_width,osm_cycleway_right,osm_cycleway_right_buffer,osm_cycleway_right_oneway,osm_cycleway_right_width,osm_cycleway_both,osm_cycleway_both_buffer,osm_cycleway_both_width,osm_cycleway_buffer,osm_cycleway_width,osm_parking_left,osm_parking_right,osm_parking_both,osm_parking_lane_left,osm_parking_lane_right,osm_parking_lane_both,osm_parking_left_restriction,osm_parking_right_restriction,osm_parking_both_restriction,osm_tracktype,osm_turn_lanes,osm_turn_lanes_forward,osm_turn_lanes_backward,osm_width,osm_footway,dc_blockkey,dc_ROUTEID,dc_ROUTENAME,dc_ROADTYPE,dc_STREETNAME,dc_STREETTYPE,dc_DCFUNCTIONALCLASS,dc_FHWAFUNCTIONALCLASS,dc_TOTALTRAVELLANES,dc_TOTALTRAVELLANESINBOUND,dc_TOTALTRAVELLANESOUTBOUND,dc_TOTALTRAVELLANESBIDIRECTIONAL,dc_TOTALTRAVELLANESREVERSIBLE,dc_TOTALTRAVELLANEWIDTH,dc_TOTALCROSSSECTIONWIDTH,dc_SUMMARYDIRECTION,dc_TOTALPARKINGLANES,dc_TOTALPARKINGLANEWIDTH,dc_TOTALRAISEDBUFFERS,dc_TOTALRAISEDBUFFERWIDTH,dc_BIKELANE_CONVENTIONAL,dc_BIKELANE_BUFFERED,dc_BIKELANE_PROTECTED,dc_BIKELANE_DUAL_PROTECTED,dc_BIKELANE_DUAL_BUFFERED,dc_BIKELANE_PARKINGLANE_ADJACENT,dc_BIKELANE_THROUGHLANE_ADJACENT,dc_BIKELANE_POCKETLANE_ADJACENT,dc_BIKELANE_CONTRAFLOW,dc_TOTALBIKELANES,dc_TOTALBIKELANEWIDTH,dc_SPEEDLIMITS_OB,dc_SPEEDLIMITS_IB,dc_SPEEDLIMITS_OB_ALT,dc_SPEEDLIMITS_IB_ALT,dc_DOUBLEYELLOW_LINE,dc_SLOWSTREETINFO,dc_SPEEDHUMP_PRESENT,dc_SURFACE_TYPE,dc_PCI_CONDCATEGORY,dc_PCI_SCORE,dc_PCI_LASTINSPECTED,dc_SIDEWALK_IB_PAVTYPE,dc_SIDEWALK_IB_WIDTH,dc_SIDEWALK_OB_PAVTYPE,dc_SIDEWALK_OB_WIDTH,dc_LEFTTURN_CURBLANE_EXCL,dc_LEFTTURN_CURBLANE_EXCL_LEN,dc_RIGHTTURN_CURBLANE_EXCL,dc_RIGHTTURN_CURBLANE_EXCL_LEN,dc_LEFTTURN_EXCLUSIVE,dc_RIGHTTURN_EXCLUSIVE,dc_BUSLANE_INBOUND,dc_BUSLANE_OUTBOUND,dc_AADT,dc_AADT_YEAR,match_confidence,geometry_wkt
346627388,residential,Corcoran Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e92f35d7dc4e9257314c286c39d617,11025932,CORCORAN ST NW,1.0,CORCORAN,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Poor,50.0,2023-02-04 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.034538 38.911882, -77.034433 38.911879)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,f81faa51be6d6249296d60830b8df870,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Good,85.0,2023-02-05 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.027586 38.915587, -77.027143 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,eb859cdc7dc00416434dc1ec3a7eb995,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-02-05 05:00:00+00:00,12 (Brick),10,12 (Brick),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.02704 38.915587, -77.026944 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,eb859cdc7dc00416434dc1ec3a7eb995,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-02-05 05:00:00+00:00,12 (Brick),10,12 (Brick),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.026944 38.915587, -77.026329 38.915586)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,eb859cdc7dc00416434dc1ec3a7eb995,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-02-05 05:00:00+00:00,12 (Brick),10,12 (Brick),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.026329 38.915586, -77.026209 38.915586)"
346627386,residential,Swann Street Northwest,,,yes,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24cb2e7102431855fed8ab2db8752d9b,11084172,SWANN ST NW,1.0,SWANN,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,12.0,28.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,87.0,2023-02-14 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.041662 38.91484, -77.041751 38.914839)"
346627386,residential,Swann Street Northwest,,,yes,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24cb2e7102431855fed8ab2db8752d9b,11084172,SWANN ST NW,1.0,SWANN,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,12.0,28.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,87.0,2023-02-14 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.041751 38.914839, -77.042192 38.914838)"
346627386,residential,Swann Street Northwest,,,yes,,25 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24cb2e7102431855fed8ab2db8752d9b,11084172,SWANN ST NW,1.0,SWANN,ST,19.0,7.0,1.0,0.0,1.0,0.0,0.0,12.0,28.0,OB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,87.0,2023-02-14 05:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.042192 38.914838, -77.04288 38.914837)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.031326 38.915588, -77.030799 38.915588)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.030799 38.915588, -77.029738 38.915588)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.029738 38.915588, -77.029623 38.915588)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,36c0b24be53bbf38fc68ec63664db35d,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Very Poor,24.0,2023-02-05 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.029488 38.915587, -77.028178 38.915588)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,36c0b24be53bbf38fc68ec63664db35d,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Very Poor,24.0,2023-02-05 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.028178 38.915588, -77.028086 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,f81faa51be6d6249296d60830b8df870,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Good,85.0,2023-02-05 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.027996 38.915587, -77.027586 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,5516f6a5bf133251a46cb830a9262387,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,54.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.033237 38.915587, -77.032604 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,5516f6a5bf133251a46cb830a9262387,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,54.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032604 38.915587, -77.032171 38.915587, -77.032125 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,5516f6a5bf133251a46cb830a9262387,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,54.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032125 38.915587, -77.032055 38.915587)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.031956 38.915588, -77.031857 38.915588)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.031857 38.915588, -77.031788 38.915588)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.031788 38.915588, -77.03136 38.915589)"
346627385,tertiary,T Street Northwest,,designated,yes,,25 mph,1,,,,no,,,,lane,no,yes,,,,,,,,,lane,,,,,,,,,,,,,cff551eabb71487e5779e85801d0d764,11084562,T ST NW,1.0,T,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,2.0,16.0,0.0,0.0,IB,,,,,IB,IB,,,1.0,5.0,,,,,,,,0.0,Poor,47.0,2023-01-26 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.03136 38.915589, -77.031326 38.915588)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6940132bbde170648de51b7829d84a97,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,48.0,2023-01-24 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012157 38.91342, -77.01216 38.914026)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6940132bbde170648de51b7829d84a97,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,48.0,2023-01-24 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.01216 38.914026, -77.012157 38.914085)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a561caa6fe3c8fa1983f18d81164a853,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,49.0,2023-01-24 05:00:00+00:00,3 (JPCP),8,12 (Brick),7,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012156 38.914158, -77.012153 38.914412, -77.012154 38.914769)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a561caa6fe3c8fa1983f18d81164a853,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,49.0,2023-01-24 05:00:00+00:00,3 (JPCP),8,12 (Brick),7,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012154 38.914769, -77.012155 38.914826)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b845dfed6c9244a0a1fada4d76aa037,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,29.0,2023-01-24 05:00:00+00:00,3 (JPCP),16+,12 (Brick),7,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012152 38.914898, -77.012155 38.915266, -77.012156 38.915345, -77.012156 38.915482)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b845dfed6c9244a0a1fada4d76aa037,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,29.0,2023-01-24 05:00:00+00:00,3 (JPCP),16+,12 (Brick),7,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012156 38.915482, -77.012156 38.915532)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185539e384a4f3066b66c7e60887a6b,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Fair,63.0,2023-01-24 05:00:00+00:00,12 (Brick),7,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012159 38.912122, -77.012164 38.91223)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185539e384a4f3066b66c7e60887a6b,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Fair,63.0,2023-01-24 05:00:00+00:00,12 (Brick),7,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012164 38.91223, -77.012159 38.912532)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185539e384a4f3066b66c7e60887a6b,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Fair,63.0,2023-01-24 05:00:00+00:00,12 (Brick),7,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012159 38.912532, -77.012159 38.912604)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d0d981017f827b13645471ff132f4c,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,47.0,2023-01-24 05:00:00+00:00,12 (Brick),7,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012157 38.912681, -77.012157 38.913297)"
352828409,tertiary,1st Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49d0d981017f827b13645471ff132f4c,11000102,1ST ST NW,1.0,1ST,ST,17.0,5.0,2.0,1.0,1.0,0.0,0.0,18.0,35.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,25.0,,,,Yes,,,7.0,Poor,47.0,2023-01-24 05:00:00+00:00,12 (Brick),7,3 (JPCP),12,,0.0,,0.0,,,,,7520.0,2020.0,1.0,"LINESTRING (-77.012157 38.913297, -77.012158 38.913343)"
346627389,secondary,New Hampshire Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,lane,no,,,,,,lane,,,,,,,,,,,,,f4dd555118f53ed422eaf52005cba4be,11064222,NEW HAMPSHIRE AVE NW,1.0,NEW HAMPSHIRE,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,BD,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Excellent,100.0,2023-01-21 05:00:00+00:00,3 (JPCP),7,3 (JPCP),7,,0.0,,0.0,,,,,5400.0,2020.0,1.0,"LINESTRING (-77.039206 38.914168, -77.038988 38.914407)"
346627389,secondary,New Hampshire Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,lane,no,,,,,,lane,,,,,,,,,,,,,f4dd555118f53ed422eaf52005cba4be,11064222,NEW HAMPSHIRE AVE NW,1.0,NEW HAMPSHIRE,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,BD,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Excellent,100.0,2023-01-21 05:00:00+00:00,3 (JPCP),7,3 (JPCP),7,,0.0,,0.0,,,,,5400.0,2020.0,1.0,"LINESTRING (-77.038988 38.914407, -77.038855 38.914547)"
346627389,secondary,New Hampshire Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,lane,no,,,,,,lane,,,,,,,,,,,,,355c39f995224b399d59f40bae7ae9d8,11064222,NEW HAMPSHIRE AVE NW,1.0,NEW HAMPSHIRE,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,BD,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Excellent,100.0,2023-01-21 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,5400.0,2020.0,1.0,"LINESTRING (-77.038579 38.91484, -77.03853 38.914898)"
346627389,secondary,New Hampshire Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,lane,no,,,,,,lane,,,,,,,,,,,,,a2d503cc4e2a5285c69ac75c007f86c3,11064222,NEW HAMPSHIRE AVE NW,1.0,NEW HAMPSHIRE,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,BD,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Good,72.0,2023-01-21 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,5400.0,2020.0,1.0,"LINESTRING (-77.038476 38.914948, -77.038424 38.91501)"
346627389,secondary,New Hampshire Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,lane,no,,,,,,lane,,,,,,,,,,,,,a2d503cc4e2a5285c69ac75c007f86c3,11064222,NEW HAMPSHIRE AVE NW,1.0,NEW HAMPSHIRE,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,BD,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Good,72.0,2023-01-21 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,5400.0,2020.0,1.0,"LINESTRING (-77.038424 38.91501, -77.038386 38.915046)"
346627389,secondary,New Hampshire Avenue Northwest,,,,,25 mph,2,,,,,,,,,,,,lane,no,,,,,,lane,,,,,,,,,,,,,a2d503cc4e2a5285c69ac75c007f86c3,11064222,NEW HAMPSHIRE AVE NW,1.0,NEW HAMPSHIRE,AVE,16.0,4.0,2.0,1.0,1.0,0.0,0.0,20.0,47.0,BD,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,,2.0,10.0,20.0,,,,Yes,,,7.0,Good,72.0,2023-01-21 05:00:00+00:00,3 (JPCP),8,3 (JPCP),8,,0.0,,0.0,,,,,5400.0,2020.0,1.0,"LINESTRING (-77.038386 38.915046, -77.037943 38.915517)"
346627388,residential,Corcoran Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e92f35d7dc4e9257314c286c39d617,11025932,CORCORAN ST NW,1.0,CORCORAN,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Poor,50.0,2023-02-04 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.034433 38.911879, -77.032601 38.911874)"
346627388,residential,Corcoran Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e92f35d7dc4e9257314c286c39d617,11025932,CORCORAN ST NW,1.0,CORCORAN,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Poor,50.0,2023-02-04 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032601 38.911874, -77.032101 38.911873)"
346627388,residential,Corcoran Street Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e92f35d7dc4e9257314c286c39d617,11025932,CORCORAN ST NW,1.0,CORCORAN,ST,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Poor,50.0,2023-02-04 05:00:00+00:00,12 (Brick),12,12 (Brick),12,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.032101 38.911873, -77.032032 38.911874, -77.031953 38.911874)"
